,leiden_0.5,leiden_1,leiden_2,perturbation,UMAP1,UMAP2
E8.5:injection4:clone_150,1,4,1,NA,8.093256,-3.0643451
E8.5:injection4:clone_158,0,1,0,NA,-3.9228623,3.3293493
E8.5:injection4:clone_176,0,1,0,NA,-3.8246217,4.5651774
E8.5:injection4:clone_188,1,8,10,NA,11.483572,-2.5293763
E8.5:injection4:clone_219,5,6,4,NA,14.329119,-3.2612798
E8.5:injection4:clone_27,5,6,4,NA,11.908977,-4.932129
E8.5:injection4:clone_36,0,1,0,NA,-5.3077884,3.7624426
E8.5:injection4:clone_37,1,8,10,NA,12.26767,-1.9887433
E8.5:injection4:clone_41,1,4,1,NA,8.069769,-2.0375412
E8.5:injection4:clone_52,5,6,22,NA,14.151894,-2.7910583
E8.5:injection4:clone_69,0,1,0,NA,-4.112401,4.6472807
E8.5:injection4:clone_73,5,6,4,NA,14.2176695,-4.3890843
E8.5:injection4:clone_9,0,1,0,NA,-5.5234528,2.772131
E8.5:injection4:clone_99,2,0,2,NA,9.376158,-5.1600595
E8.5:injection5:clone_0,7,10,15,NA,-4.091886,-2.5395286
E8.5:injection5:clone_103,3,2,3,NA,9.876713,-8.341559
E8.5:injection5:clone_108,2,0,2,NA,9.669968,-4.3428035
E8.5:injection5:clone_109,3,2,3,NA,10.106332,-8.174196
E8.5:injection5:clone_1103,3,2,3,NA,10.106879,-8.316405
E8.5:injection5:clone_117,2,0,2,NA,11.119464,-5.547154
E8.5:injection5:clone_119,2,0,2,NA,11.100106,-5.1611137
E8.5:injection5:clone_126,3,2,3,NA,8.624592,-8.990823
E8.5:injection5:clone_134,3,2,3,NA,10.077051,-8.978008
E8.5:injection5:clone_1347,3,2,6,NA,7.1933603,-9.029364
E8.5:injection5:clone_136,3,2,3,NA,9.431937,-8.808934
E8.5:injection5:clone_138,3,2,3,NA,8.409061,-10.28859
E8.5:injection5:clone_139,3,2,3,NA,9.863729,-9.255727
E8.5:injection5:clone_145,2,0,8,NA,9.102138,-6.4071856
E8.5:injection5:clone_147,3,2,3,NA,9.741126,-6.871401
E8.5:injection5:clone_149,3,2,3,NA,9.713781,-8.103335
E8.5:injection5:clone_15,3,2,3,NA,8.3755665,-10.309498
E8.5:injection5:clone_157,3,2,3,NA,9.461427,-8.569308
E8.5:injection5:clone_158,3,2,3,NA,8.776134,-9.97756
E8.5:injection5:clone_160,5,6,4,NA,14.45271,-3.4576657
E8.5:injection5:clone_167,2,0,2,NA,10.134317,-3.7849214
E8.5:injection5:clone_179,2,0,2,NA,9.774289,-4.681931
E8.5:injection5:clone_183,3,2,3,NA,7.5492506,-8.133896
E8.5:injection5:clone_191,2,0,2,NA,10.945891,-5.7882967
E8.5:injection5:clone_194,3,2,3,NA,9.5899935,-8.488882
E8.5:injection5:clone_195,3,2,3,NA,8.516181,-10.164208
E8.5:injection5:clone_2,3,2,3,NA,8.507499,-10.044648
E8.5:injection5:clone_20,5,6,4,NA,14.02134,-3.2259185
E8.5:injection5:clone_202,3,2,3,NA,9.490266,-8.438824
E8.5:injection5:clone_213,3,2,3,NA,9.12839,-9.287739
E8.5:injection5:clone_216,3,2,3,NA,9.636681,-7.8492455
E8.5:injection5:clone_219,2,0,3,NA,10.055319,-7.086506
E8.5:injection5:clone_22,6,9,11,NA,13.907522,5.643364
E8.5:injection5:clone_221,2,0,2,NA,10.171703,-5.295308
E8.5:injection5:clone_23,2,0,2,NA,10.563516,-5.260367
E8.5:injection5:clone_24,3,2,3,NA,7.2710614,-8.552033
E8.5:injection5:clone_247,3,2,3,NA,9.10004,-9.191773
E8.5:injection5:clone_251,3,2,3,NA,9.554778,-8.049931
E8.5:injection5:clone_252,2,0,2,NA,9.536872,-5.8806844
E8.5:injection5:clone_254,3,2,3,NA,9.3220215,-9.510713
E8.5:injection5:clone_266,3,2,3,NA,9.797912,-8.320982
E8.5:injection5:clone_267,3,2,3,NA,8.777693,-9.970441
E8.5:injection5:clone_269,3,2,3,NA,10.059159,-8.323019
E8.5:injection5:clone_274,2,0,8,NA,10.377971,-7.761907
E8.5:injection5:clone_279,2,0,2,NA,10.567446,-6.910821
E8.5:injection5:clone_28,5,6,4,NA,13.45431,-4.4591265
E8.5:injection5:clone_29,3,2,3,NA,8.472153,-10.12804
E8.5:injection5:clone_290,2,0,2,NA,9.28745,-3.241764
E8.5:injection5:clone_291,3,2,3,NA,9.055018,-9.028517
E8.5:injection5:clone_296,2,0,2,NA,10.464594,-4.7910547
E8.5:injection5:clone_306,3,2,3,NA,9.556995,-8.99215
E8.5:injection5:clone_308,2,0,2,NA,9.5507765,-4.6909695
E8.5:injection5:clone_31,9,13,20,NA,11.85692,-0.5034509
E8.5:injection5:clone_315,3,2,3,NA,8.556458,-10.211493
E8.5:injection5:clone_32,3,2,3,NA,9.994635,-8.820044
E8.5:injection5:clone_321,1,8,10,NA,11.870127,-2.227575
E8.5:injection5:clone_322,3,2,3,NA,9.430543,-7.850096
E8.5:injection5:clone_327,2,0,2,NA,9.6005125,-4.8593554
E8.5:injection5:clone_331,1,4,10,NA,10.166714,-2.3798475
E8.5:injection5:clone_337,3,2,3,NA,9.819798,-7.725666
E8.5:injection5:clone_340,3,2,3,NA,8.96055,-9.408721
E8.5:injection5:clone_342,9,13,20,NA,12.0144005,-0.73068684
E8.5:injection5:clone_35,3,2,3,NA,9.716336,-9.29308
E8.5:injection5:clone_351,3,2,3,NA,7.585583,-9.184373
E8.5:injection5:clone_352,3,2,3,NA,9.163801,-8.081571
E8.5:injection5:clone_356,0,1,0,NA,-5.615459,2.7966657
E8.5:injection5:clone_36,3,2,3,NA,9.424356,-9.507657
E8.5:injection5:clone_367,3,2,3,NA,9.498928,-8.967694
E8.5:injection5:clone_368,2,0,2,NA,10.148592,-5.6425734
E8.5:injection5:clone_372,3,2,3,NA,9.536817,-6.6793585
E8.5:injection5:clone_375,2,0,2,NA,10.750259,-4.8726106
E8.5:injection5:clone_39,3,2,3,NA,9.811536,-8.252512
E8.5:injection5:clone_41,3,2,3,NA,8.09732,-10.173033
E8.5:injection5:clone_413,2,0,2,NA,10.116701,-6.2836595
E8.5:injection5:clone_428,3,2,3,NA,9.389106,-9.242923
E8.5:injection5:clone_430,3,2,3,NA,9.356718,-8.61058
E8.5:injection5:clone_439,3,2,3,NA,8.470271,-9.9031725
E8.5:injection5:clone_457,9,13,20,NA,12.033239,-0.78096795
E8.5:injection5:clone_464,3,2,3,NA,8.156521,-10.151553
E8.5:injection5:clone_466,2,0,2,NA,9.70864,-4.2485194
E8.5:injection5:clone_472,2,0,2,NA,10.199325,-4.59049
E8.5:injection5:clone_48,3,2,3,NA,9.565728,-8.271267
E8.5:injection5:clone_480,2,0,2,NA,9.562201,-3.6427672
E8.5:injection5:clone_49,3,2,6,NA,8.6102,-8.289542
E8.5:injection5:clone_52,3,2,3,NA,9.104213,-9.324711
E8.5:injection5:clone_520,7,10,15,NA,-4.174385,-2.3218305
E8.5:injection5:clone_527,3,2,3,NA,9.534073,-7.1158133
E8.5:injection5:clone_531,3,2,3,NA,9.882106,-7.975376
E8.5:injection5:clone_537,3,2,3,NA,9.380271,-9.120767
E8.5:injection5:clone_55,2,0,2,NA,9.818183,-6.304998
E8.5:injection5:clone_553,9,13,20,NA,11.901358,-0.7965673
E8.5:injection5:clone_562,3,2,3,NA,9.491216,-8.503316
E8.5:injection5:clone_59,3,2,6,NA,7.353799,-9.014861
E8.5:injection5:clone_6,5,6,4,NA,13.887136,-3.950024
E8.5:injection5:clone_60,3,2,3,NA,9.735919,-8.878308
E8.5:injection5:clone_61,5,6,4,NA,12.866797,-4.590046
E8.5:injection5:clone_618,3,2,3,NA,9.536347,-7.437154
E8.5:injection5:clone_62,3,2,3,NA,9.203228,-9.098671
E8.5:injection5:clone_634,3,2,3,NA,10.134899,-8.13982
E8.5:injection5:clone_656,3,2,3,NA,9.60519,-8.101373
E8.5:injection5:clone_664,2,0,2,NA,9.775569,-4.414119
E8.5:injection5:clone_679,2,0,2,NA,10.076281,-3.8284907
E8.5:injection5:clone_68,5,6,4,NA,14.541284,-3.2837586
E8.5:injection5:clone_7,3,2,3,NA,9.042855,-9.335727
E8.5:injection5:clone_702,6,9,11,NA,14.065589,5.68511
E8.5:injection5:clone_71,2,0,2,NA,10.549618,-6.5723786
E8.5:injection5:clone_72,3,2,3,NA,9.578409,-9.1372385
E8.5:injection5:clone_73,2,0,2,NA,10.5769,-5.249785
E8.5:injection5:clone_793,3,2,3,NA,10.106826,-8.410463
E8.5:injection5:clone_803,5,6,4,NA,14.341331,-3.1088638
E8.5:injection5:clone_811,9,13,20,NA,15.0803175,-17.040047
E8.5:injection5:clone_820,2,0,2,NA,10.04009,-4.2193313
E8.5:injection5:clone_822,2,0,2,NA,10.381945,-4.118613
E8.5:injection5:clone_84,3,2,3,NA,10.151946,-8.779383
E8.5:injection5:clone_86,6,9,11,NA,13.282622,4.635606
E8.5:injection5:clone_884,5,6,4,NA,14.388095,-2.9124067
E8.5:injection5:clone_89,2,0,2,NA,10.672054,-6.2090225
E8.5:injection5:clone_9,3,2,3,NA,8.528698,-10.037948
E8.5:injection5:clone_91,2,0,2,NA,9.798555,-6.089104
E8.5:injection5:clone_94,5,6,4,NA,12.488428,-4.7271647
E8.5:injection5:clone_95,3,2,3,NA,9.409364,-7.3847556
E8.5:injection6:clone_10,2,0,2,NA,9.614394,-5.2578583
E8.5:injection6:clone_11,2,0,8,NA,8.591591,-7.287216
E8.5:injection6:clone_118,6,9,11,NA,11.5537405,2.5482774
E8.5:injection6:clone_12,0,7,13,NA,-1.342597,0.6977406
E8.5:injection6:clone_13,1,4,16,NA,9.461156,-0.8394102
E8.5:injection6:clone_14,4,5,5,NA,12.667758,2.4803214
E8.5:injection6:clone_147,6,9,11,NA,13.304136,5.6661673
E8.5:injection6:clone_16,0,1,0,NA,-3.3812256,4.308711
E8.5:injection6:clone_17,2,0,8,NA,10.036375,-7.4536853
E8.5:injection6:clone_171,4,5,5,NA,11.886342,3.282953
E8.5:injection6:clone_178,1,3,9,NA,10.677107,0.39132404
E8.5:injection6:clone_182,4,5,5,NA,12.571725,2.0582702
E8.5:injection6:clone_184,4,5,5,NA,12.868926,2.5003257
E8.5:injection6:clone_186,4,5,5,NA,11.870104,3.2895448
E8.5:injection6:clone_187,4,5,5,NA,13.788481,1.1697514
E8.5:injection6:clone_188,4,5,12,NA,12.54104,0.8784728
E8.5:injection6:clone_189,0,1,0,NA,-4.3236246,3.4183447
E8.5:injection6:clone_19,0,1,0,NA,-4.609288,4.3393097
E8.5:injection6:clone_193,4,5,5,NA,12.986935,1.8573664
E8.5:injection6:clone_194,4,5,5,NA,12.202768,3.1473248
E8.5:injection6:clone_196,6,9,11,NA,13.331145,5.8350663
E8.5:injection6:clone_197,1,4,1,NA,7.621115,-1.0055304
E8.5:injection6:clone_20,2,0,8,NA,8.967641,-7.025972
E8.5:injection6:clone_200,4,5,5,NA,12.164619,1.5033356
E8.5:injection6:clone_201,4,5,5,NA,13.276621,1.7312355
E8.5:injection6:clone_208,4,5,5,NA,12.351119,1.9100788
E8.5:injection6:clone_21,6,9,11,NA,13.469151,4.7673583
E8.5:injection6:clone_211,4,5,12,NA,12.097902,1.1427745
E8.5:injection6:clone_215,4,3,9,NA,10.8960705,2.0576591
E8.5:injection6:clone_217,4,5,5,NA,12.642566,2.021123
E8.5:injection6:clone_218,0,1,0,NA,-4.083687,2.957428
E8.5:injection6:clone_22,0,7,13,NA,-1.7705604,1.5506089
E8.5:injection6:clone_223,7,10,15,NA,-4.290766,-2.8280566
E8.5:injection6:clone_229,0,1,0,NA,-5.428354,3.0213788
E8.5:injection6:clone_23,5,8,19,NA,12.785351,-1.2751329
E8.5:injection6:clone_233,4,3,9,NA,11.411562,1.8503958
E8.5:injection6:clone_235,6,9,11,NA,13.589086,5.750181
E8.5:injection6:clone_237,4,5,12,NA,12.192884,1.2393268
E8.5:injection6:clone_247,4,3,9,NA,10.852347,1.8406707
E8.5:injection6:clone_255,4,5,5,NA,12.67101,2.513484
E8.5:injection6:clone_256,4,5,5,NA,13.658436,1.8331388
E8.5:injection6:clone_257,1,3,9,NA,10.573634,1.6991239
E8.5:injection6:clone_26,2,0,2,NA,9.1579075,-4.5610394
E8.5:injection6:clone_262,4,5,5,NA,11.836617,3.1909301
E8.5:injection6:clone_264,6,9,11,NA,13.209896,5.5872707
E8.5:injection6:clone_267,4,3,9,NA,11.556965,1.1262981
E8.5:injection6:clone_268,6,9,11,NA,13.419285,5.541531
E8.5:injection6:clone_272,4,5,5,NA,12.852604,2.132155
E8.5:injection6:clone_275,4,5,5,NA,13.097668,2.8579614
E8.5:injection6:clone_28,0,1,0,NA,-2.906621,2.8537512
E8.5:injection6:clone_31,2,0,2,NA,10.777124,-5.6604333
E8.5:injection6:clone_32,1,3,9,NA,9.656652,-0.76560235
E8.5:injection6:clone_35,4,5,12,NA,12.334663,0.53769803
E8.5:injection6:clone_4,6,9,11,NA,13.848863,4.814139
E8.5:injection6:clone_407,0,1,0,NA,-4.2765436,3.5732386
E8.5:injection6:clone_43,5,6,4,NA,13.876849,-4.3800073
E8.5:injection6:clone_46,0,1,0,NA,-3.8272023,4.63215
E8.5:injection6:clone_53,0,1,0,NA,-2.4509816,2.6241992
E8.5:injection6:clone_56,5,8,19,NA,13.133582,-2.3028095
E8.5:injection6:clone_58,1,8,10,NA,11.375337,-1.7459334
E8.5:injection6:clone_59,5,6,4,NA,12.25247,-4.525393
E8.5:injection6:clone_62,4,6,12,NA,14.452108,-1.2565078
E8.5:injection6:clone_63,6,9,11,NA,13.428054,5.4883695
E8.5:injection6:clone_65,0,1,0,NA,-3.865109,3.838786
E8.5:injection6:clone_72,2,0,2,NA,8.286701,-4.868549
E8.5:injection6:clone_8,1,8,10,NA,11.472234,-1.5292268
E8.5:injection6:clone_82,2,0,8,NA,8.918258,-4.4362392
E8.5:injection6:clone_83,0,7,13,NA,-1.4511688,0.49492013
E8.5:injection6:clone_87,0,1,0,NA,-4.8898683,3.1032693
E8.5:injection7:clone_112,2,0,2,NA,9.569486,-4.9674563
E8.5:injection7:clone_13,0,7,13,NA,-1.8230175,1.2827673
E8.5:injection7:clone_15,0,7,13,NA,-2.1111374,1.4421204
E8.5:injection7:clone_16,2,0,2,NA,10.411522,-5.4443164
E8.5:injection7:clone_17,5,6,4,NA,13.777095,-4.788343
E8.5:injection7:clone_2,1,8,10,NA,10.239111,-1.4747128
E8.5:injection7:clone_20,5,6,4,NA,14.799185,-4.2325344
E8.5:injection7:clone_23,1,4,1,NA,7.7719893,-1.307217
E8.5:injection7:clone_24,0,7,14,NA,-2.9249685,0.37323013
E8.5:injection7:clone_26,1,3,9,NA,9.961805,-0.9171986
E8.5:injection7:clone_28,0,7,13,NA,-2.433252,1.9927762
E8.5:injection7:clone_31,5,6,4,NA,14.767527,-4.233559
E8.5:injection7:clone_37,5,6,4,NA,13.478443,-4.996881
E8.5:injection7:clone_43,7,10,15,NA,-4.397364,-1.3075845
E8.5:injection7:clone_45,5,6,4,NA,13.297211,-4.7458134
E8.5:injection7:clone_47,2,0,21,NA,8.898517,-2.9590547
E8.5:injection7:clone_5,0,12,18,NA,-1.8841901,2.7227576
E8.5:injection7:clone_50,5,6,4,NA,13.697498,-4.7494535
E8.5:injection7:clone_58,0,1,0,NA,-2.857625,2.4316535
E8.5:injection7:clone_59,1,4,1,NA,8.390466,-2.6523314
E8.5:injection7:clone_6,0,7,13,NA,-2.1300435,1.2885969
E8.5:injection7:clone_72,2,0,21,NA,8.834399,-4.835743
E8.5:injection7:clone_9,1,3,9,NA,9.719891,-0.20247449
E8.5:injection7:clone_94,0,7,13,NA,-2.8047302,0.21699402
